Job_ID,Job_URL,Title,Type,City,Suburb,Industry,Hiring_Ent,Summary,Post_Date
34390145,https://www.seek.com.au/job/34390145,"ETL Data Analysts:Gold Coast,take a deep breath in & enjoy the work life balance",Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Data Talent Pty Ltd,Interested in joining one of Queensland's most Innovative Digital Companies who are looking for a Mid -level & Senior / Lead Analyst.,2017-09-12T23:00:40Z
34390147,https://www.seek.com.au/job/34390147,"ETL Data Analysts:Gold Coast,take a deep breath in & enjoy the work life balance",Full Time,Melbourne,,Information & Communication Technology,Data Talent Pty Ltd,"Interested in joining one of Queensland's most Innovative Digital Companies, two roles available Mid-Level and Senior / Lead Analyst...",2017-09-12T23:00:40Z
34389556,https://www.seek.com.au/job/34389556,Database Analyst,Full Time,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,TEKsystems,Database and Systems Analyst,2017-09-12T22:01:31Z
34394611,https://www.seek.com.au/job/34394611,Reporting Analyst,Contract/Temp,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,JENNY BARBOUR IT AND PROJECT RECRUITMENT,Utilise your fabulous data analysis skills to create brilliant reports,2017-09-12T17:52:54Z
34078127,https://www.seek.com.au/job/34078127,Senior Agile Coach,Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",Banking & Financial Services,Commonwealth Bank,"You will inject robust design processes in an Agile delivery context, ensuring our work groups and delivery teams are equipped with essential tools",2017-08-04T03:24:03Z
34388435,https://www.seek.com.au/job/34388435,Control Systems Specialist,Contract/Temp,Perth,,Information & Communication Technology,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,Siemens Wincc SCADA & Siemens PLC/Controllers experience essential,2017-09-12T08:53:22Z
34388424,https://www.seek.com.au/job/34388424,Business Partner - Reporting and Business Intelligence,Full Time,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,u&u. Recruitment Partners,"Solution Architecture, Strategy, Governance, Build, Project estimation, Business engagement, vendor engagement SAP BW and Qlikview reporting system",2017-09-12T08:51:00Z
34387590,https://www.seek.com.au/job/34387590,Payment Integrity Analyst,Full Time,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,Medibank,"Opportunity for a strong analyst to provide & analyse data to detect, prevent, audit and investigate financial crime and improper payments",2017-09-12T07:23:29Z
34387453,https://www.seek.com.au/job/34387453,Change Manager ,Contract/Temp,Melbourne,Western Suburbs,Information & Communication Technology,Hays Information Technology,Change Manager in the Business Transformation space for a Local Government Organisation in the West,2017-09-12T07:15:05Z
34385849,https://www.seek.com.au/job/34385849,Remediation Data Analyst - SAS,Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Ethos BeathChapman,"Our industry leading banking client is looking for a SAS Remediation Data Analyst for a 12 months fixed term contract role in Sydney CBD.
",2017-09-12T05:51:02Z
34385591,https://www.seek.com.au/job/34385591,Business Intelligence Architect,Contract/Temp,ACT,,Information & Communication Technology,Greythorn,"Looking for a change? We need a great ""Business Intelligence Architect""",2017-09-12T05:31:46Z
34385506,https://www.seek.com.au/job/34385506,Business Intelligence Developer,Full Time,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,Hyperware Consulting,Do you have 5+ years Business Intelligence experience? Fantastic Culture - Start ASAP.,2017-09-12T05:27:19Z
34211966,https://www.seek.com.au/job/34211966,Technical Analyst,Full Time,Adelaide,,Information & Communication Technology,Energy Exemplar,You are an integral part of the Agile Development Team and will assist the Product Owners in maintaining quality control and customer relations.,2017-09-12T05:19:06Z
34385094,https://www.seek.com.au/job/34385094,P6 Data Analyst | Telco | $480 p/d | North Sydney | Immediate Start,Contract/Temp,Sydney,North Shore & Northern Beaches,Information & Communication Technology,Charterhouse,"Data Analyst with P6 experience is required to work for a leading Telecommunications business, contracting opportunity with an immediate start",2017-09-12T05:03:06Z
34384986,https://www.seek.com.au/job/34384986,Product Owner - Join a Successful Australian Software Company,Full Time,Sydney,Ryde & Macquarie Park,Information & Communication Technology,Jon Michel Pty Ltd,"Product Owner - Successfully Australian Software Business. Professional, flexible work options, on going training, collaborative team. Onsite parking.",2017-09-12T05:00:32Z
34384757,https://www.seek.com.au/job/34384757,Data Analyst,Contract/Temp,Sydney,,Information & Communication Technology,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,Talent International are excited to be working in partnership with a national Telecommunications company to source a Data Analyst as part of the Land,2017-09-12T04:48:07Z
34384732,https://www.seek.com.au/job/34384732,Senior Performance Analyst,Contract/Temp,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,Charterhouse,Join this fast paced organisation to provide performance insite to drive the team forward.,2017-09-12T04:46:35Z
34382107,https://www.seek.com.au/job/34382107,Scrum Master / BA - Sydney CBD,Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Perigon Group Pty Limited,Experienced Scrum BA needed to help deliver critical projects for a top 10 AUS company permanently.,2017-09-12T02:01:03Z
34381986,https://www.seek.com.au/job/34381986,"Data Analytics Audit Manager in the ANAO's IT Audit Branch, (Executive Level 1)",Full Time,ACT,,Information & Communication Technology,Australian National Audit Office,At the ANAO you could be managing and conducting audit and data analytics on organisations responsible for some of the largest and complex programs,2017-09-12T01:56:31Z
34381046,https://www.seek.com.au/job/34381046,Process Improvement Manager / Automation,Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Ensure Recruitment - Seek Award Winner -  Best Small Specialist,"We are seeking a Senior Process Improvements Specialist with consultancy, insurance or financial services experience and Lean Six Sigma...",2017-09-12T01:00:47Z
34380800,https://www.seek.com.au/job/34380800,Systems Analyst / Manager,Full Time,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,Windsor Group,Knowledgeable and experienced systems analyst required now for 12month fixed term assignment.,2017-09-12T00:46:19Z
34380153,https://www.seek.com.au/job/34380153,Senior Change Analyst,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,FourQuarters Recruitment,Work as part of a Change & Transformation team for a global Financial Services firm improving their Data and Analytics capability in Sydney.,2017-09-12T00:01:07Z
34379337,https://www.seek.com.au/job/34379337,PROJECT SYSTEMS ANALYST ,Part Time,Melbourne,,Information & Communication Technology,Lendlease,Newly created permanent opportunity in our Infrastructure Services Division located in Docklands,2017-09-11T23:04:45Z
34378847,https://www.seek.com.au/job/34378847,Deloitte Connect - Data Analytics Strategy Manager,Full Time,Melbourne,,Information & Communication Technology,Deloitte,"If you are entrepreneurially spirited, solution minded and looking for a challenge, Deloitte Private Connect is definitely the place for you!",2017-09-11T22:15:44Z
34377664,https://www.seek.com.au/job/34377664,Reporting Analyst (6 month contract),Contract/Temp,Sydney,Ryde & Macquarie Park,Information & Communication Technology,Foxtel Management Pty Limited,"Join us as a Reporting Analyst on a 6 month contract, and drive reporting activity across Broadcast, Broadband, IP and emerging product portfolios",2017-09-11T09:25:10Z
34377385,https://www.seek.com.au/job/34377385,Tableau Developer/ Consultant,Contract/Temp,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,Hays Information Technology,Tableau data visualisation developer/ consultant required for an initial 6 month contract,2017-09-11T08:28:02Z
34376982,https://www.seek.com.au/job/34376982,Data Modeller,Contract/Temp,Brisbane,Western Suburbs & Ipswich,Information & Communication Technology,Peoplebank Australia QLD,"Our education client is hiring for a data modeller to analyse & document how data is collected, stored, integrated & managed in a large organisation",2017-09-11T07:52:24Z
34376575,https://www.seek.com.au/job/34376575,Data Modeller,Contract/Temp,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,u&u. Recruitment Partners,"World renowned University seeking Data Modeller to analyse and document how data is collected, stored, integrated and managed in a large organisation",2017-09-11T07:17:55Z
34376278,https://www.seek.com.au/job/34376278,Software Asset Management Analyst,Contract/Temp,ACT,,Information & Communication Technology,Datacom Workforce Solutions,Immediate opening for an Analyst in the Software Asset Management Team. 12 month contract based in Canberra,2017-09-11T07:01:06Z
34375431,https://www.seek.com.au/job/34375431,Treasury System Support Analyst,Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,TalentWeb Consulting,One of the most awarded digital banks is looking to hire a Treasury System Support Analyst to join their high performing team.,2017-09-11T06:16:31Z
34375121,https://www.seek.com.au/job/34375121,Change Analyst,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,SustainAbility Consulting,Exciting opportunity for a Change Analyst to support the initial change activities for a migration project.,2017-09-11T06:00:42Z
34374984,https://www.seek.com.au/job/34374984,GIS Analyst,Contract/Temp,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,Environment Protection Authority,Support the GIS team to enhance business capability as well as provide BAU and project services,2017-09-11T05:54:25Z
34374980,https://www.seek.com.au/job/34374980,Organisational Change Manager,Contract/Temp,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,Eden Ritchie Recruitment,"Initial 8 month contract! Benefits Management, Change Strategy and Transition and Stakeholder Management. ADKAR and LEAN.",2017-09-11T05:54:17Z
34374979,https://www.seek.com.au/job/34374979,Information Specialist,Contract/Temp,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,Hays Information Technology,Information Specialist | Contract until June 2018 | Brisbane Based ,2017-09-11T05:54:15Z
34371668,https://www.seek.com.au/job/34371668,System Analyst,Contract/Temp,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,Environment Protection Authority,Support solution delivery and reform teams through application support and a range of data tasks,2017-09-11T02:34:49Z
34370802,https://www.seek.com.au/job/34370802,Strategic IT Business Partner (x 4 opportunities),Full Time,Melbourne,Western Suburbs,Information & Communication Technology,City West Water,The primary role of the Strategic IT Business Partner is to understand the Strategic IT Roadmap and its impact on each specific business portfolio. ,2017-09-11T01:48:47Z
34370744,https://www.seek.com.au/job/34370744,Green Belt Process Specialist ,Contract/Temp,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,Paxus Australia Pty Ltd,Green Belt Process Specialist | Contract to 28 Feb 2018 | Brisbane CBD | Telecommunications | $60 inc super per hour,2017-09-11T01:45:01Z
34370734,https://www.seek.com.au/job/34370734,Green Belt Process Specialist - BASED IN BRISBANE CBD,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Paxus Australia Pty Ltd,Green Belt Process Specialist | Contract to 28 Feb 2018 | Brisbane CBD | Telecommunications | $60 inc super per hour,2017-09-11T01:44:31Z
